Löporder, Tid (mikrosekund) 
557, 221
558, 243
559, 215
560, 244
561, 224
562, 254
563, 241
564, 226
565, 235
566, 250
567, 234
568, 252
569, 227
570, 254
571, 213
572, 251
573, 220
574, 254
575, 211
576, 254
577, 221
578, 249
579, 366
580, 254
581, 240
582, 203
583, 234
584, 228
585, 230
586, 221
587, 244
588, 227
589, 245
590, 212
591, 246
592, 213
593, 245
594, 1527
595, 240
596, 226
597, 225
598, 259
599, 225
600, 243
