Löporder, Tid (mikrosekund) 
472, 235
473, 228
474, 226
475, 476
476, 270
477, 239
478, 241
479, 243
480, 242
481, 245
482, 255
483, 250
484, 238
485, 242
486, 241
487, 234
488, 238
489, 239
490, 241
491, 243
492, 238
493, 238
494, 241
495, 239
496, 245
497, 235
498, 235
499, 239
500, 244
501, 245
502, 245
503, 247
504, 243
505, 246
506, 253
507, 245
508, 247
509, 237
510, 239
511, 235
512, 236
513, 233
514, 237
515, 233
516, 236
517, 236
518, 238
519, 237
520, 236
521, 238
522, 239
523, 239
524, 242
525, 246
526, 253
527, 260
528, 250
529, 241
530, 237
531, 256
532, 418
533, 285
534, 243
535, 249
536, 251
537, 248
538, 259
539, 246
540, 251
541, 243
542, 246
543, 248
544, 254
545, 248
546, 245
547, 243
548, 259
549, 253
550, 245
551, 246
552, 245
553, 242
554, 253
555, 257
556, 245
557, 251
558, 250
559, 246
560, 244
561, 242
562, 257
563, 246
564, 243
565, 240
566, 245
567, 244
568, 244
569, 246
570, 246
571, 349
572, 267
573, 248
574, 248
575, 254
576, 261
577, 263
578, 246
579, 247
580, 257
581, 247
582, 247
583, 253
584, 259
585, 259
586, 249
587, 251
588, 261
589, 440
590, 263
591, 263
592, 237
593, 238
594, 239
595, 240
596, 240
597, 245
598, 245
599, 228
600, 230
