Löporder, Tid (mikrosekund) 
556, 220
557, 248
558, 216
559, 256
560, 212
561, 304
562, 268
563, 215
564, 247
565, 217
566, 258
567, 221
568, 250
569, 218
570, 247
571, 223
572, 250
573, 270
574, 238
575, 268
576, 230
577, 268
578, 229
579, 410
580, 253
581, 258
582, 238
583, 225
584, 236
585, 222
586, 261
587, 229
588, 258
589, 230
590, 312
591, 249
592, 235
593, 241
594, 223
595, 231
596, 230
597, 233
598, 230
599, 225
600, 232
