Löporder, Tid (mikrosekund) 
455, 37793865
456, 40183172
457, 57920663
458, 50929266
459, 38311869
460, 35733469
461, 37288232
462, 36385401
463, 35908317
464, 39436324
465, 44138169
466, 35807663
467, 35563959
468, 36014943
469, 36040511
470, 36010399
471, 35816327
472, 39551368
473, 36337136
474, 36364569
475, 35875486
476, 35991736
477, 37526801
478, 36666670
479, 35638858
480, 36136984
481, 36623891
482, 36039601
483, 36182274
484, 35534414
485, 38221941
486, 36090288
487, 35987615
488, 35281315
489, 35946242
490, 35878324
491, 36022813
492, 40245830
493, 36885756
494, 42715503
495, 49487179
496, 65792738
497, 59257266
498, 66161921
499, 58820806
500, 61490520
501, 55183511
502, 61671887
503, 53641548
504, 53409104
505, 52360512
506, 54630143
507, 54924819
508, 53912004
509, 58498729
510, 38773318
511, 36992634
512, 36496562
513, 52306639
514, 82162873
515, 52978029
516, 37335701
517, 36112641
518, 36284542
519, 36711164
520, 36217013
521, 37323709
522, 41413694
523, 36548136
524, 36124156
525, 36344791
526, 36067832
527, 37082537
528, 49739447
529, 48180512
530, 54590428
531, 58316824
532, 37197187
533, 36309971
534, 36572311
535, 36072818
536, 35497863
537, 35418012
538, 36060723
539, 36200420
540, 36595084
541, 35456822
542, 36141573
543, 35518025
544, 36721970
545, 36887342
546, 39392786
547, 38978738
548, 36410312
549, 35788685
550, 35660246
551, 36063612
552, 36973442
553, 36029542
554, 36568748
555, 37325868
556, 36814166
557, 36029651
558, 36968597
559, 35631654
560, 36744635
561, 36684787
562, 36262234
563, 37771168
564, 36497891
565, 37702468
566, 36926988
567, 36036733
568, 36677440
569, 66531295
570, 37234695
571, 35780802
572, 37867870
573, 45137122
574, 78031050
575, 44293716
576, 36590238
577, 37245203
578, 36492831
579, 47436475
580, 41743783
581, 40352948
582, 37245698
583, 39505684
584, 36052278
585, 36404294
586, 36418464
587, 45712159
588, 36950107
589, 36259468
590, 36048182
591, 36511476
592, 36609784
593, 36991846
594, 37093657
595, 36107502
596, 36005566
597, 36290086
598, 35339932
599, 35667050
600, 35977182
