Löporder, Tid (mikrosekund) 
556, 323
557, 322
558, 319
559, 322
560, 318
561, 318
562, 319
563, 319
564, 319
565, 318
566, 320
567, 320
568, 318
569, 321
570, 320
571, 321
572, 319
573, 319
574, 320
575, 319
576, 448
577, 363
578, 337
579, 1679
580, 745
581, 658
582, 510
583, 523
584, 480
585, 438
586, 420
587, 428
588, 425
589, 417
590, 413
591, 331
592, 317
593, 316
594, 322
595, 319
596, 321
597, 321
598, 318
599, 320
600, 317
