Löporder, Tid (mikrosekund) 
464, 1362
465, 1279
466, 1221
467, 1253
468, 1238
469, 1579
470, 1292
471, 1174
472, 1178
473, 1207
474, 2018
475, 2098
476, 3079
477, 3216
478, 3125
479, 2796
480, 3110
481, 2890
482, 3338
483, 3208
484, 3175
485, 3539
486, 3089
487, 3261
488, 2866
489, 3008
490, 2894
491, 3008
492, 3208
493, 6183
494, 17705
495, 832
496, 450
497, 493
498, 448
499, 818
500, 371
501, 449
502, 463
503, 515
504, 347
505, 714
506, 470
507, 486
508, 443
509, 434
510, 333
511, 528
512, 543
513, 394
514, 435
515, 543
516, 362
517, 402
518, 509
519, 453
520, 529
521, 358
522, 365
523, 776
524, 481
525, 399
526, 477
527, 669
528, 416
529, 919
530, 622
531, 468
532, 477
533, 494
534, 370
535, 405
536, 439
537, 380
538, 760
539, 448
540, 611
541, 560
542, 486
543, 526
544, 1182
545, 521
546, 502
547, 447
548, 473
549, 504
550, 569
551, 653
552, 481
553, 390
554, 461
555, 718
556, 399
557, 340
558, 374
559, 602
560, 530
561, 462
562, 550
563, 640
564, 238
565, 235
566, 261
567, 251
568, 246
569, 243
570, 265
571, 240
572, 253
573, 240
574, 256
575, 245
576, 254
577, 235
578, 254
579, 228
580, 512
581, 266
582, 260
583, 260
584, 299
585, 243
586, 286
587, 247
588, 267
589, 227
590, 259
591, 228
592, 256
593, 236
594, 267
595, 235
596, 269
597, 229
598, 275
599, 243
600, 274
