Löporder, Tid (mikrosekund) 
455, 41863809
456, 42032518
457, 53829711
458, 47276160
459, 42089307
460, 40911191
461, 40409513
462, 40485242
463, 39645946
464, 40726008
465, 40180496
466, 40753870
467, 41549287
468, 40889351
469, 40979979
470, 40779060
471, 41497073
472, 41100162
473, 40013498
474, 41536221
475, 40711597
476, 41230715
477, 40575069
478, 42321996
479, 41579751
480, 41880902
481, 41543387
482, 42130962
483, 41207991
484, 43675804
485, 56900536
486, 58650981
487, 59969523
488, 41017376
489, 43344529
490, 42778879
491, 40761936
492, 56458310
493, 54919332
494, 55246302
495, 43063740
496, 44090396
497, 41064416
498, 44246586
499, 44329239
500, 45868571
501, 42906659
502, 40604101
503, 42083373
504, 41762538
505, 42349731
506, 45035142
507, 43863504
508, 42088296
509, 40602488
510, 40690843
511, 40300354
512, 40807334
513, 41445642
514, 40501082
515, 41158272
516, 40936223
517, 40391911
518, 41094244
519, 42703050
520, 43311660
521, 40939277
522, 40881785
523, 41174693
524, 40599898
525, 41877792
526, 42272304
527, 41574510
528, 42293154
529, 41633094
530, 55257305
531, 43610400
532, 40487399
533, 42656367
534, 40743389
535, 40892603
536, 40656382
537, 42129816
538, 40945619
539, 41331621
540, 40593622
541, 40369971
542, 40734838
543, 41042283
544, 40607391
545, 41320416
546, 40065710
547, 40615673
548, 41916720
549, 41785947
550, 40720342
551, 41115828
552, 41573171
553, 40932612
554, 40978374
555, 40930660
556, 41104429
557, 41949875
558, 42250636
559, 39822329
560, 41376382
561, 52292107
562, 42769060
563, 45474668
564, 41605906
565, 39592641
566, 61060031
567, 40677199
568, 40928545
569, 41172952
570, 41219835
571, 40729092
572, 40732847
573, 46464161
574, 42294573
575, 41170012
576, 41482273
577, 41585005
578, 40824333
579, 39898462
580, 40093030
581, 41324087
582, 40258935
583, 41184859
584, 41057522
585, 41041301
586, 40131216
587, 40241575
588, 39454662
589, 40389700
590, 42371150
591, 40959788
592, 41233208
593, 41475217
594, 41042511
595, 41082217
596, 40195116
597, 41340614
598, 41324109
599, 41358262
600, 41588359
