Löporder, Tid (mikrosekund) 
455, 37774134
456, 37813823
457, 37644939
458, 42630500
459, 53994630
460, 37491089
461, 37244306
462, 37397007
463, 36575211
464, 36769179
465, 36845619
466, 38059500
467, 37381235
468, 37335257
469, 37790424
470, 37822135
471, 36004775
472, 37509121
473, 37227378
474, 36819541
475, 37593960
476, 36323829
477, 37011396
478, 37688706
479, 35787188
480, 37052456
481, 37701193
482, 36141759
483, 37194005
484, 37084566
485, 38577758
486, 37364439
487, 36269354
488, 36426642
489, 37701788
490, 36304452
491, 38661960
492, 37135973
493, 37597331
494, 37986604
495, 39140115
496, 49852582
497, 41256257
498, 36988231
499, 37260554
500, 36571596
501, 37859544
502, 37519097
503, 36379135
504, 36735201
505, 36434678
506, 37117989
507, 37237568
508, 36804664
509, 36904316
510, 37630840
511, 41837063
512, 37262271
513, 37087998
514, 35287934
515, 38808512
516, 36146964
517, 36783662
518, 37095381
519, 37636265
520, 37325148
521, 38248093
522, 37729145
523, 39360395
524, 36480454
525, 36807485
526, 37045324
527, 37748699
528, 36698825
529, 37772965
530, 36153266
531, 40912140
532, 53272189
533, 37429335
534, 36857619
535, 36517529
536, 37741124
537, 36715284
538, 37137472
539, 36827452
540, 36136744
541, 36839814
542, 37970131
543, 36553819
544, 37268156
545, 36576584
546, 41389203
547, 38286875
548, 37297073
549, 37307271
550, 37317964
551, 36828530
552, 40828154
553, 51882807
554, 53762630
555, 54015732
556, 39671072
557, 38179040
558, 38169565
559, 37904811
560, 37311804
561, 47170322
562, 49045207
563, 44297984
564, 40876970
565, 38152210
566, 38341889
567, 37186169
568, 48770640
569, 37187281
570, 37753071
571, 38199703
572, 37404636
573, 36634022
574, 38211808
575, 37117244
576, 45918723
577, 36334112
578, 36795396
579, 37626461
580, 36328072
581, 37731545
582, 37167424
583, 37640931
584, 42797786
585, 47990072
586, 37713710
587, 37882038
588, 36978059
589, 37160292
590, 35981479
591, 36497996
592, 38174936
593, 36050841
594, 38282245
595, 36574724
596, 38343815
597, 37839121
598, 37174157
599, 36796594
600, 39534857
